IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
27438279,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,,,,,,38.237232313,-85.436815600,15.839,11/9/2020 12:00:00 AM,1808,3,3,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,ANGLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,11/10/2020 8:19:10 AM,False,7802,Accepted,
27433250,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,,,,,38.273174274,-85.785801230,2.427,11/9/2020 12:00:00 AM,0650,3,3,0,0,CLOUDY,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/9/2020 8:57:00 AM,False,4903,Accepted,
27438280,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LYNNHURST,AVE,,KY1865,TAYLOR,,,,,38.178555750,-85.783026686,0.183,11/9/2020 12:00:00 AM,1524,3,3,0,0,CLEAR,DRY,True,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/10/2020 8:19:16 AM,False,5328,Accepted,
27438287,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,7101,FEYHURST,DR,,,,,,,,38.152623867,-85.860604862,0.617,11/9/2020 12:00:00 AM,1902,2,2,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/10/2020 8:19:44 AM,False,5220,Accepted,
27438289,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1447,,WESTPORT,RD,,,ROLLINGTON,,,,,38.300395154,-85.513781709,8.728,11/9/2020 12:00:00 AM,2059,1,1,0,1,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/OFF,,,11/10/2020 8:19:51 AM,False,5307,Accepted,
27442734,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY3064,,PORTLAND,AVE,,,,,,,,38.268355521,-85.782497497,0.003,11/9/2020 12:00:00 AM,1800,1,1,0,0,CLEAR,DRY,True,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,11/11/2020 8:32:42 AM,False,7288,Accepted,
27442735,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,CANE RUN,RD,,KY2051,LEES,,,,,38.183738585,-85.855171787,7.729,11/9/2020 12:00:00 AM,0828,2,2,0,1,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/11/2020 8:32:46 AM,False,7656,Accepted,
27442743,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,CAMPBELL,ST,S,,,US0150,BROADWAY,KY0864,FINZER,38.243646374,-85.737691842,15.375,11/9/2020 12:00:00 AM,1437,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,11/11/2020 8:33:15 AM,False,2403,Accepted,
27461719,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,JACKSON,ST,S,,ORMSBY,,,,,38.230789485,-85.748072023,11.292,11/9/2020 12:00:00 AM,1220,2,2,0,0,CLOUDY,DRY,True,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,11/16/2020 10:19:06 AM,False,2745,Accepted,
27545424,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BERNHEIM,LN,,KY1931,7TH ST,,,,,38.219776687,-85.778013078,0.838,11/9/2020 12:00:00 AM,0828,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,12/9/2020 8:05:54 AM,False,5190,Accepted,
27451551,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0065,,I65 S,,,,,,,,,38.225410878,-85.751465249,133.825,11/9/2020 12:00:00 AM,1027,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,11/13/2020 8:07:13 AM,False,4903,Accepted,
27497920,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,ALLMOND,AVE,,,STRAWBERRY,,,,,38.176080917,-85.753463243,1.461,11/9/2020 12:00:00 AM,1320,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/25/2020 10:11:51 AM,False,7488,Accepted,
27438288,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MCCAWLEY,RD,,,,,,,,38.143973768,-85.679148646,0.605,11/8/2020 12:00:00 AM,2217,2,2,0,0,CLEAR,DRY,True,COLLISION IN PARKING LOT,ANGLE,CURVE & LEVEL,DAYLIGHT,,,11/10/2020 8:19:47 AM,False,5184,Accepted,
27433201,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,7TH,ST,S,,HILL,,,,,38.226760078,-85.768994766,0.658,11/8/2020 12:00:00 AM,0448,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/9/2020 8:53:04 AM,False,7426,Accepted,
27433217,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,TAYLOR,BLVD,,,,,,,,38.180790668,-85.783420178,5.117,11/8/2020 12:00:00 AM,1305,2,2,0,0,CLEAR,DRY,True,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,11/9/2020 8:53:55 AM,False,5296,Accepted,
27433241,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,,,,,,KY0155,TAYLORSVILLE,I 0264,I264 E,38.219160345,-85.655432642,0.025,11/8/2020 12:00:00 AM,2045,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/9/2020 8:55:25 AM,False,2816,Accepted,
27433242,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1450,,BLUE LICK,RD,,KY1851,HUTCHERSON,,,,,38.091157004,-85.698836858,0.343,11/8/2020 12:00:00 AM,1904,3,3,0,2,CLEAR,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,11/9/2020 8:55:28 AM,False,5198,Accepted,
27433214,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0265,8,I265 W,,,,,,,,,38.110953662,-85.685396634,11.169,11/8/2020 12:00:00 AM,1342,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & GRADE,DAYLIGHT,,,11/9/2020 8:53:45 AM,False,7799,Accepted,
27433215,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0864,,POPLAR LEVEL,RD,,,,,,,,38.160077626,-85.671891076,8.211,11/8/2020 12:00:00 AM,1538,2,2,0,0,CLEAR,DRY,True,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,11/9/2020 8:53:48 AM,False,7341,Accepted,
27433216,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,8620,PRESTON,HWY,,,,,,,,38.127090181,-85.680508363,3.114,11/8/2020 12:00:00 AM,1459,3,3,0,0,CLEAR,DRY,False,COLLISION IN PARKING LOT,ANGLE,CURVE & LEVEL,DAYLIGHT,,,11/9/2020 8:53:52 AM,False,2324,Accepted,
27433222,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0071,,I71 N,,,,,,,,,38.289760641,-85.648849657,4.923,11/8/2020 12:00:00 AM,1630,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,,,11/9/2020 8:54:06 AM,False,7751,Accepted,
27433232,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,DIXIE,HWY,,,VORSTER,,,,,38.224627316,-85.791914627,1.762,11/8/2020 12:00:00 AM,1440,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,11/9/2020 8:54:56 AM,False,5032,Accepted,
27433233,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,4311,LEES,LN,,,LUCERNE,,,,,38.193073373,-85.874890647,0.305,11/8/2020 12:00:00 AM,,2,2,0,0,CLEAR,DRY,True,COLLISION WITH PARKED VEHICLE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,11/9/2020 8:55:00 AM,False,5208,Accepted,
27433239,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,5TH,ST,S,,FAIRMONT,,,,,38.195323177,-85.768425876,1.365,11/8/2020 12:00:00 AM,0307,2,2,0,1,CLEAR,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/9/2020 8:55:18 AM,False,5163,Accepted,
27433240,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,6626,PRESTON,HWY,,,,,,,,38.154617264,-85.695742838,5.170,11/8/2020 12:00:00 AM,1902,2,2,0,2,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/9/2020 8:55:22 AM,False,7016,Accepted,
27433198,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,28TH,ST,N,,MONTGOMERY,,,,,38.273539627,-85.792753565,0.087,11/8/2020 12:00:00 AM,0006,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/9/2020 8:52:53 AM,False,7487,Accepted,
27466052,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,TRADE PORT,DR,,KY1934,GREENBELT,,,,,38.126322620,-85.898072681,0.003,11/8/2020 12:00:00 AM,0330,2,2,0,2,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/17/2020 8:31:19 AM,False,7720,Accepted,
27490551,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,TRADE PORT,DR,,KY1934,GREENBELT,,,,,38.126322620,-85.898072681,0.003,11/8/2020 12:00:00 AM,0331,2,1,0,1,CLEAR,DRY,False,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/23/2020 3:00:44 PM,True,7720,Accepted,
27434465,0561500,UNIV. OF LOUISVILLE POLICE,Accepted,JEFFERSON,US0060A,300,EASTERN,PKWY,,,,,,,,38.213824401,-85.761756600,3.521,11/8/2020 12:00:00 AM,0303,1,1,0,1,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,11/9/2020 12:04:40 PM,False,5659,Accepted,
27446866,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0155,,TAYLORSVILLE,RD,,I 0265,I265 W EXIT23 ON RAMP FROM KY155,,,,,38.188439288,-85.510501455,6.149,11/8/2020 12:00:00 AM,1752,2,2,0,0,CLEAR,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DUSK,,,11/12/2020 9:20:33 AM,False,7755,Accepted,
27446873,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LIBERTY,ST,W,,,,,,,38.252899692,-85.755502925,0.698,11/8/2020 12:00:00 AM,2134,2,2,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/12/2020 9:21:04 AM,False,5148,Accepted,
27433227,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,4TH,ST,S,,LEE,,,,,38.223391154,-85.762373929,2.314,11/8/2020 12:00:00 AM,1518,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,11/9/2020 8:54:25 AM,False,5325,Accepted,
27433236,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2101,DATE,ST,,,,US0031W,22ND,US0031W,DR W J HODGE,38.242942451,-85.787624546,0.433,11/8/2020 12:00:00 AM,1141,2,2,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,11/9/2020 8:55:08 AM,False,5311,Accepted,
27433244,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0042,,BROWNSBORO,RD,,,,,,,,38.260906276,-85.684820370,2.802,11/8/2020 12:00:00 AM,2322,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,11/9/2020 8:55:35 AM,False,5104,Accepted,
27433245,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 E,,,,,,,,,38.218907041,-85.430813954,22.979,11/8/2020 12:00:00 AM,0410,3,3,0,2,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,11/9/2020 8:55:38 AM,False,7012,Accepted,
27433237,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1865,,TAYLOR,BLVD,,,,,,,,38.170392291,-85.781415269,4.384,11/8/2020 12:00:00 AM,1204,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,11/9/2020 8:55:12 AM,False,5316,Accepted,
27433238,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,SOUTHSIDE,DR,,,EVANGELINE,,,,,38.160539993,-85.764845379,6.228,11/8/2020 12:00:00 AM,2100,2,2,0,1,CLEAR,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,11/9/2020 8:55:15 AM,False,5259,Accepted,
27433202,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,9508,NATIONAL,TPKE,,,,,,,,38.111745024,-85.747386428,2.609,11/8/2020 12:00:00 AM,0246,1,1,0,1,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,11/9/2020 8:53:08 AM,False,7244,Accepted,
