IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,
27868798,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,,,,,,,,,,38.256366047,-85.765386231,0.016,3/9/2021 12:00:00 AM,0935,2,2,0,0,CLEAR,DRY,False,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,I 0064,US31W,3/10/2021 2:23:45 PM,False,5105,Accepted,
27868832,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2251,,BARDSTOWN,RD,,US0031E,BUECHEL,,,,,38.200113511,-85.661892350,1.161,3/9/2021 12:00:00 AM,1657,3,3,0,0,CLEAR,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:25:42 PM,False,7751,Accepted,
27868821,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1931,,ST ANDREWS CHURCH,RD,,,,,BLANTON,,BROOKVIEW,38.152134693,-85.818763253,4.460,3/9/2021 12:00:00 AM,0827,2,2,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:24:57 PM,False,5312,Accepted,
27868829,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 W,,,,,,,,,38.223539012,-85.548849311,16.510,3/9/2021 12:00:00 AM,2207,1,1,0,1,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,3/10/2021 2:25:32 PM,False,7330,Accepted,
27868830,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,15TH,ST,N,US0031W,MAIN,,,,,38.258632266,-85.774605815,0.007,3/9/2021 12:00:00 AM,2045,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,3/10/2021 2:25:35 PM,True,7487,Accepted,
27868838,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MUHAMMAD ALI,BLVD,W,,15TH,,,,,38.253106848,-85.775699390,1.270,3/9/2021 12:00:00 AM,1839,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DUSK,,,3/10/2021 2:26:02 PM,False,7058,Accepted,
27886262,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,4623,BELLEVUE,AVE,,,,,,,,38.184284565,-85.774332919,0.991,3/9/2021 12:00:00 AM,1813,2,2,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/15/2021 9:16:53 AM,False,7116,Accepted,
27868811,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,2ND,ST,S,,JEFFERSON,,,,,38.253724983,-85.753678653,12.644,3/9/2021 12:00:00 AM,1227,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:24:16 PM,False,7937,Accepted,
27868819,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MUHAMMAD ALI,BLVD,W,,CATHEDRAL,,,,,38.251228560,-85.758215524,0.311,3/9/2021 12:00:00 AM,1616,2,2,0,0,CLEAR,DRY,False,COLLISION WITH PARKED VEHICLE,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:24:50 PM,False,7937,Accepted,
27868828,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,22ND,ST,S,,DUMESNIL,,,,,38.236568977,-85.790309935,18.662,3/9/2021 12:00:00 AM,1803,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:25:29 PM,False,5151,Accepted,
27868793,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,3RD,ST,S,,SOUTHLAND,,,,,38.171523156,-85.768043270,1.886,3/9/2021 12:00:00 AM,0106,2,2,0,0,CLEAR,DRY,False,COLLISION WITH PARKED VEHICLE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/10/2021 2:23:26 PM,False,7833,Accepted,
27868825,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BICKNELL,AVE,,KY1865,TAYLOR,,,,,38.183062644,-85.783711672,0.282,3/9/2021 12:00:00 AM,1610,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:25:12 PM,False,7116,Accepted,
27868826,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,LIBERTY,ST,E,,BROOK,,,,,38.252348742,-85.750629176,0.086,3/9/2021 12:00:00 AM,1800,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:25:19 PM,False,7266,Accepted,
27868834,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2052,,SHEPHERDSVILLE,RD,,,,,,,,38.155515033,-85.659774661,1.171,3/9/2021 12:00:00 AM,1428,2,2,0,0,CLOUDY,DRY,True,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:25:50 PM,False,4693,Accepted,
28149034,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,12300,DIXIE,HWY,,,,,,,,38.084177335,-85.880621055,6.847,3/9/2021 12:00:00 AM,2104,2,2,1,1,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,5/19/2021 8:22:21 AM,False,2217,Accepted,
27941441,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MARKET,ST,W,,,,30TH,,32ND,38.260294133,-85.801075444,0.804,3/9/2021 12:00:00 AM,1318,2,2,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,3/29/2021 8:45:39 AM,False,5353,Accepted,
27918672,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,BARRET,AVE,,,STONEWARE,,,,,38.243190378,-85.733434451,0.407,3/8/2021 12:00:00 AM,1148,2,2,0,1,CLEAR,DRY,True,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,3/23/2021 8:19:05 AM,False,2228,Accepted,
27904701,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,3RD,ST,S,US0060A,WINKLER,,,,,38.209696980,-85.763081329,9.834,3/8/2021 12:00:00 AM,1800,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/19/2021 9:24:33 AM,False,7298,Accepted,
27868799,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,4617,2ND,ST,S,,,,,,,38.180744573,-85.764679121,0.844,3/8/2021 12:00:00 AM,0604,1,1,0,1,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/10/2021 2:23:49 PM,False,7040,Accepted,
27868809,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY3082,,BANK,ST,,,35TH,,,,,38.272396441,-85.804319487,0.313,3/8/2021 12:00:00 AM,1226,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:24:10 PM,False,7940,Accepted,
27868817,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MARY,ST,,,,,OAK,,SWAN,38.233747224,-85.735414857,0.096,3/8/2021 12:00:00 AM,1204,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & GRADE,DAYLIGHT,,,3/10/2021 2:24:41 PM,False,5120,Accepted,
27868785,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,201,BECKLEY CREEK,PKWY,,,,,,,,38.234470580,-85.466243271,0.208,3/8/2021 12:00:00 AM,1739,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:22:53 PM,False,7751,Accepted,
27868791,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,WATTERSON,TRL,S,,,,FERN,,FAIR,38.159509197,-85.614495213,1.769,3/8/2021 12:00:00 AM,2100,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,3/10/2021 2:23:12 PM,False,5141,Accepted,
27868827,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2621,KENTUCKY,ST,W,,,,,,,38.243353086,-85.796368356,1.525,3/8/2021 12:00:00 AM,1318,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING OR LEAVING PARKED POSITION (NOT PARKING LOT),ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:25:25 PM,False,7387,Accepted,
27868786,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,,DIXIE,HWY,,,ASHBY,,,,,38.102968327,-85.869658721,8.274,3/8/2021 12:00:00 AM,1422,2,2,0,2,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:22:56 PM,False,7234,Accepted,
27868794,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,16TH,ST,N,US0031W,MAIN,,,,,38.258809407,-85.776392869,0.237,3/8/2021 12:00:00 AM,1902,2,2,0,2,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,3/10/2021 2:23:30 PM,False,7430,Accepted,
27868802,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1065,191,OUTER,LOOP,,,,,,,,38.127328915,-85.778651029,0.879,3/8/2021 12:00:00 AM,1817,2,2,0,0,CLEAR,DRY,True,COLLISION IN PARKING LOT,REAR END,STRAIGHT & LEVEL,DUSK,,,3/10/2021 2:23:55 PM,False,7252,Accepted,
27858698,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1020,,NATIONAL,TPKE,,KY0841,KY841 RAMP FROM KY1020,,,,,38.116910481,-85.748074438,2.999,3/8/2021 12:00:00 AM,0540,3,3,0,0,CLEAR,DRY,True,OTHER INTERSECTION COLLISIONS,REAR END,,DAWN,,,3/8/2021 11:07:41 AM,False,5220,Accepted,
27868783,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,WINKLER,AVE,,,4TH,,,,,38.210335714,-85.764679059,3.071,3/8/2021 12:00:00 AM,1539,2,1,0,1,CLEAR,DRY,False,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:22:45 PM,False,7402,Accepted,
27868784,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060A,,BERRY,BLVD,,,POWELL,,,,,38.196548814,-85.790200836,1.063,3/8/2021 12:00:00 AM,1344,4,4,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:22:49 PM,False,5307,Accepted,
27918677,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,E,KY0061,JACKSON,,,,,38.245139395,-85.745635695,3.073,3/8/2021 12:00:00 AM,1830,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DUSK,,,3/23/2021 8:19:31 AM,False,5251,Accepted,
27941431,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,6013,SANTA FE,TRL,,,,,,,,38.164924688,-85.877686101,0.382,3/8/2021 12:00:00 AM,0000,1,1,0,0,CLEAR,DRY,True,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,3/29/2021 8:45:02 AM,False,7244,Accepted,
27886278,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,MAGAZINE,ST,,,11TH,,,,,38.248903664,-85.769662951,0.285,3/8/2021 12:00:00 AM,2035,2,2,0,1,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,,DUSK,,,3/15/2021 9:18:33 AM,False,7904,Accepted,
27886293,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0060,,SHELBYVILLE,RD,,,CHRISTIAN,,,,,38.248785725,-85.606647122,6.224,3/8/2021 12:00:00 AM,2217,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,3/15/2021 9:19:51 AM,False,7633,Accepted,
27877269,0564400,INDIAN HILLS POLICE DEPARTMENT,Accepted,JEFFERSON,,,INDIAN HILLS,TRL,,,RIVER,,,,,38.285947823,-85.679444853,1.692,3/8/2021 12:00:00 AM,2140,2,2,0,0,CLOUDY,WET,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,3/12/2021 1:58:12 PM,False,4436,Accepted,
27886329,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,2975,MADISON,ST,W,,,,,,,38.254796472,-85.800237753,1.518,3/8/2021 12:00:00 AM,2338,2,2,0,1,CLEAR,DRY,True,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/15/2021 9:21:54 AM,False,5047,Accepted,
27868807,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031E,3616,BUECHEL,BYP,,,,,,,,38.199114674,-85.661983252,11.054,3/8/2021 12:00:00 AM,1728,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:24:04 PM,False,5191,Accepted,
27868797,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,SUMMIT PLAZA,DR,,,,,,,,38.306418308,-85.578564642,0.382,3/8/2021 12:00:00 AM,1643,2,2,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DAYLIGHT,,,3/10/2021 2:23:41 PM,False,7313,Accepted,
27868789,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,4340,CANE RUN,RD,,,,,,,,38.198455419,-85.838600068,9.093,3/8/2021 12:00:00 AM,1934,2,2,0,1,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/10/2021 2:23:08 PM,False,7466,Accepted,
27868779,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0264,,I264 W,,,,,,,,,38.220010618,-85.822229843,4.208,3/8/2021 12:00:00 AM,1142,2,2,0,1,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,,,3/10/2021 2:22:14 PM,False,4903,Accepted,
27868780,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHESTNUT,ST,E,KY0061,PRESTON,,,,,38.247816628,-85.747217627,0.312,3/8/2021 12:00:00 AM,1505,2,2,0,0,CLEAR,DRY,False,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:22:21 PM,False,7058,Accepted,
27868787,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1934,,CANE RUN,RD,,,TERRY,,,,,38.178108787,-85.861936503,7.187,3/8/2021 12:00:00 AM,1819,2,2,0,2,CLEAR,DRY,False,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,3/10/2021 2:23:00 PM,False,7234,Accepted,
27868788,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHESTNUT,ST,E,,HANCOCK,,,,,38.247385088,-85.743451768,0.520,3/7/2021 12:00:00 AM,0647,1,1,0,1,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,3/10/2021 2:23:03 PM,False,2308,Accepted,
27858685,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,I 0064,,I64 W,,,,,,,,,38.242119558,-85.691307757,8.498,3/7/2021 12:00:00 AM,2048,1,1,0,2,CLEAR,DRY,False,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/8/2021 11:06:52 AM,False,7219,Accepted,
27858686,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0031W,10645,DIXIE,HWY,,,,,,,,38.099406284,-85.871697298,8.005,3/7/2021 12:00:00 AM,2008,2,1,0,1,CLEAR,DRY,False,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/8/2021 11:06:56 AM,False,5279,Accepted,
27858687,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2055,506,MT HOLLY,RD,,,,,,,,38.103342127,-85.756921328,1.218,3/7/2021 12:00:00 AM,2144,2,2,0,0,CLEAR,DRY,True,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,3/8/2021 11:07:03 AM,False,5209,Accepted,
27858693,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY2054,,ALGONQUIN,PKWY,,,DIXIE,,,,,38.223144150,-85.792536669,1.638,3/7/2021 12:00:00 AM,0334,2,2,0,3,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/8/2021 11:07:24 AM,False,5303,Accepted,
27858695,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0061,,PRESTON,ST,S,,MARRET,,,,,38.229957186,-85.750208764,11.183,3/7/2021 12:00:00 AM,2050,4,4,0,0,CLEAR,DRY,False,COLLISION WITH PARKED VEHICLE,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/8/2021 11:07:32 AM,False,5196,Accepted,
27858653,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY1932,3423,BRECKENRIDGE,LN,,,,,,,,38.198086762,-85.624921331,1.164,3/7/2021 12:00:00 AM,0320,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,3/8/2021 11:04:29 AM,False,5203,Accepted,
27868781,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CIRCLE OF CHAMPIONS,,,,KFEC GATE4 DR,,,,,38.203780981,-85.744727196,1.109,3/7/2021 12:00:00 AM,1802,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,CURVE & LEVEL,DAYLIGHT,,,3/10/2021 2:22:33 PM,False,5002,Accepted,
27858678,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,US0150,,BROADWAY,,E,,BROOK,,,,,38.245590835,-85.751714527,2.730,3/7/2021 12:00:00 AM,1124,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,3/8/2021 11:06:17 AM,False,7118,Accepted,
27858679,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,KY0155,,TAYLORSVILLE LAKE,RD,,,,,,,,38.177064179,-85.463958185,2.991,3/7/2021 12:00:00 AM,0610,1,1,0,0,CLEAR,DRY,False,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,3/8/2021 11:06:23 AM,False,7839,Accepted,
27873217,0568000,LOUISVILLE METRO POLICE DEPT,Accepted,JEFFERSON,,,CHARLTON,ST,N,,,,,,,38.254339722,-85.718799508,0.051,3/7/2021 12:00:00 AM,0800,3,3,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,3/11/2021 1:31:42 PM,False,7028,Accepted,
